transaction_id,customer_id,payment_date,amount,payment_mode,transaction_status,transaction_type
TXN118094,CUST25357,2026-04-27,,UPI,Success,Purchase
TXN118095,CUST24142,2025-08-12,3237.01,UPI,Success,Purchase
TXN118096,CUST19372,2026-03-08,105.54,UPI,Success,Subscription
TXN118097,CUST02195,2027-06-11,948.32,Cash,Success,Purchase
TXN118098,CUST21690,2024-07-31,2096.41,UPI,Failed,Deposit
TXN118099,CUST48050,2027-12-09,513.25,Digital Wallets,Success,Transfer
TXN118100,CUST44271,2025-09-09,649.18,UPI,Success,Purchase
TXN118101,CUST22062,2026-12-25,2310.56,UPI,Success,Bill Payment
TXN118102,CUST38181,2029-03-26,2234.73,Digital Wallets,Pending,Purchase
TXN118103,CUST33396,2025-07-25,6232.58,UPI,Pending,Purchase
TXN118104,CUST21590,2024-09-26,574.88,UPI,Failed,
TXN118105,CUST36070,2023-11-14,26623.85,Cash,Refunded,Deposit
TXN118106,CUST14249,2024-03-26,935.29,UPI,Refunded,Deposit
TXN118107,CUST28110,2025-05-11,729.67,UPI,Success,Bill Payment
TXN118108,CUST33805,2027-08-07,1929.08,UPI,Pending,Transfer
TXN118109,CUST00675,2028-04-30,2100.4,Cash,Refunded,Withdrawl
TXN118110,CUST47449,2024-12-16,,Cash,Success,Bill Payment
TXN118111,CUST00479,2026-02-23,3250.21,UPI,Refunded,Purchase
TXN118112,CUST49631,2026-02-02,1168.93,Digital Wallets,Success,Purchase
TXN118113,CUST35352,2027-01-24,383.21,UPI,Refunded,Withdrawl
TXN118114,CUST48154,2026-09-23,2515.94,,Success,Purchase
TXN118115,CUST43801,2025-09-30,2328.07,UPI,Success,Purchase
TXN118116,CUST17202,2026-04-14,936.44,UPI,Failed,Bill Payment
TXN118117,CUST30910,2027-08-31,9700.97,UPI,Failed,Purchase
TXN118118,CUST13762,2026-05-17,1790.81,UPI,Success,Purchase
TXN118119,CUST17483,2026-12-19,114.52,Digital Wallets,Success,Refund
TXN118120,CUST41878,2028-03-20,554.67,UPI,Success,Purchase
TXN118121,CUST17438,2024-03-08,739.15,,Failed,Transfer
TXN118122,CUST17931,2025-11-06,937.05,UPI,Refunded,Withdrawl
TXN118123,CUST14425,2025-06-06,2483.76,UPI,Pending,Purchase
TXN118124,CUST15662,2027-05-11,2198.37,UPI,Success,Deposit
TXN118125,CUST44685,2025-04-29,275.51,Cash,Success,Purchase
TXN118126,CUST19952,2025-06-26,380.49,UPI,Success,Purchase
TXN118127,CUST13479,2023-09-04,3056.79,Cards,Success,Deposit
TXN118128,CUST38332,2025-01-26,938.06,UPI,Failed,Purchase
TXN118129,CUST46851,2024-08-06,2540.35,Digital Wallets,Failed,Withdrawl
TXN118130,CUST45309,2025-11-04,7093.54,Cash,cancelled,Bill Payment
TXN118131,CUST19057,2026-09-03,1200.87,UPI,Success,Bill Payment
TXN118132,CUST44518,2025-11-13,684.29,UPI,Success,Deposit
TXN118133,CUST38946,2025-10-01,588.18,Cash,Refunded,Deposit
TXN118134,CUST22765,2025-11-15,372.97,,Refunded,Deposit
TXN118135,CUST03327,2025-10-01,1527.43,Digital Wallets,Success,Refund
TXN118136,CUST24178,2028-04-26,6685.8,UPI,Success,Purchase
TXN118137,CUST31482,2027-02-10,444.67,Digital Wallets,Success,Purchase
TXN118138,CUST30086,2028-04-17,4683.46,Cash,Success,Transfer
TXN118139,CUST28663,2027-05-05,700.8,UPI,Success,Transfer
TXN118140,CUST45917,2027-05-18,,Cash,Success,Deposit
TXN118141,CUST06011,2024-05-01,135.59,Cash,Success,Transfer
TXN118142,CUST35812,2025-02-27,0.0,Digital Wallets,Failed,Transfer
TXN118143,CUST28676,2026-10-11,787.44,UPI,Success,deposit
TXN118144,CUST38028,2024-04-13,8630.56,UPI,Success,Purchase
TXN118145,CUST21857,2027-04-22,2781.93,Digital Wallets,Success,Purchase
TXN118146,CUST27475,2026-10-04,1741.39,UPI,Success,Bill Payment
TXN118147,CUST48407,2024-09-01,5799.84,UPI,Success,Bill Payment
TXN118148,CUST16398,2027-01-02,0.0,Cash,Failed,Bill Payment
TXN118149,CUST22552,2027-11-25,1159.27,UPI,failed,Bill Payment
TXN118150,CUST02243,2027-06-25,904.65,,Failed,Bill Payment
TXN118151,CUST33470,2026-05-31,1301.39,UPI,Success,Deposit
TXN118152,CUST26516,2024-04-10,576.14,UPI,Success,Subscription
TXN118153,CUST14693,2025-06-17,7764.93,UPI,Success,Purchase
TXN118154,CUST02091,2024-01-14,2276.47,Cash,Success,Bill Payment
TXN118155,CUST00799,2026-07-01,418.66,Cash,Refunded,Deposit
TXN118156,CUST03386,2025-02-23,370.02,UPI,Success,Transfer
TXN118157,CUST40680,2026-08-23,1820.42,UPI,Success,Purchase
TXN118158,CUST03752,2028-08-05,1494.37,Cash,Success,
TXN118159,CUST24610,2024-05-13,3787.95,UPI,Refunded,Bill Payment
TXN118160,CUST25716,2027-06-02,3443.78,UPI,Success,Transfer
TXN118161,CUST14291,2026-07-09,791.71,UPI,Success,Purchase
TXN118162,CUST19142,2027-12-30,,Digital Wallets,Success,Refund
TXN118163,CUST01330,2027-07-29,281.36,UPI,Success,Transfer
TXN118164,CUST26769,2027-10-01,2446.32,Cash,Success,Withdrawl
TXN118165,CUST47644,2026-09-07,292.14,UPI,failed,Transfer
TXN118166,CUST48012,2027-10-07,3604.8,UPI,Success,Refund
TXN118167,CUST32820,2024-09-10,2554.29,Cheque,Success,Bill Payment
TXN118168,CUST22904,2028-08-18,746.11,UPI,Success,Purchase
TXN118169,CUST25349,2025-10-26,2373.0,digital wallet,Success,Withdrawl
TXN118170,CUST32661,2025-06-21,735.74,Cash,Success,Purchase
TXN118171,CUST21893,2027-02-12,767.36,UPI,Success,Withdrawl
TXN118172,CUST27859,2026-12-05,11291.73,UPI,Success,
TXN118173,CUST40169,2025-10-22,3092.77,upi,Success,Refund
TXN118174,CUST41856,2023-12-30,,Cash,Refunded,
TXN118175,CUST05417,2026-03-28,1464.88,UPI,Failed,Purchase
TXN118176,CUST44858,2025-05-23,2410.93,UPI,Success,Refund
TXN118177,CUST17805,2023-07-28,1631.17,Cash,Success,Purchase
TXN118178,CUST22509,2025-07-15,,UPI,Failed,Bill Payment
TXN118179,CUST41474,2024-07-24,1063.31,UPI,Success,Purchase
TXN118180,CUST19837,2027-03-21,475.2,Cash,Success,Purchase
TXN118181,CUST32839,2024-12-03,2704.91,UPI,Success,Subscription
TXN118182,CUST05018,2028-02-19,1949.69,Cards,Refunded,Deposit
TXN118183,CUST08489,2024-11-21,835.79,UPI,Success,Purchase
TXN118184,CUST43687,2028-03-30,750.41,UPI,Refunded,Transfer
TXN118185,CUST48197,2027-10-17,657.24,Cash,Success,Transfer
TXN118186,CUST21547,2026-03-20,181.01,UPI,Refunded,Transfer
TXN118187,CUST32352,2026-04-04,2284.27,UPI,Success,Bill Payment
TXN118188,CUST30221,2026-03-13,1209.3,UPI,Success,Withdrawl
TXN118189,CUST32584,2025-08-02,2540.49,UPI,Success,Purchase
TXN118190,CUST37741,2027-09-06,2662.32,UPI,Success,Transfer
TXN118191,CUST00340,2026-05-20,6037.11,UPI,Success,Refund
TXN118192,CUST26754,2026-12-24,557.32,Bank Transfer,Failed,Purchase
TXN118193,CUST46490,2025-10-22,6728.97,UPI,Success,Withdrawl
TXN118194,CUST30600,2023-01-07,3997.32,UPI,Success,Purchase
TXN118195,CUST28461,2027-08-26,676.15,UPI,Pending,Bill Payment
TXN118196,CUST21614,2026-09-04,23366.31,Cash,Success,Purchase
TXN118197,CUST17737,2028-07-25,861.71,Cash,Failed,Deposit
TXN118198,CUST48770,2026-11-04,480.5,Digital Wallets,Pending,Withdrawl
TXN118199,CUST06224,2026-02-06,2025.96,UPI,Success,Deposit
TXN118200,CUST40144,2026-02-17,1636.62,UPI,Success,Transfer
TXN118201,CUST08843,2027-02-21,,UPI,Success,Refund
TXN118202,CUST27275,2027-07-31,7230.86,Cash,Success,Purchase
TXN118203,CUST33853,2023-12-28,717.61,UPI,Failed,Purchase
TXN118204,CUST05175,2029-04-12,1046.96,wallet,Success,Bill Payment
TXN118205,CUST00145,2025-12-24,252.92,Digital Wallets,Success,Transfer
TXN118206,CUST09818,2024-08-26,1581.39,UPI,Success,Transfer
TXN118207,CUST07894,2025-11-10,794.3,UPI,Success,Purchase
TXN118208,CUST06909,2028-12-01,,Digital Wallets,Success,Withdrawl
TXN118209,CUST37167,2026-07-26,4450.34,UPI,Success,Bill Payment
TXN118210,CUST28281,2025-03-01,723.75,Digital Wallets,Pending,Deposit
TXN118211,CUST12354,2024-03-04,295.82,UPI,Success,Purchase
TXN118212,CUST08787,2024-02-25,590.97,Cash,Success,Bill Payment
TXN118213,CUST44708,2027-05-15,3025.57,UPI,Refunded,Bill Payment
TXN118214,CUST43335,2023-09-17,889.87,UPI,Success,Transfer
TXN118215,CUST03432,2025-03-29,699.9,UPI,Success,Bill Payment
TXN118216,CUST16119,2027-07-09,348.27,UPI,Success,Bill Payment
TXN118217,CUST34363,2026-08-11,1986.39,Cards,Refunded,Refund
TXN118218,CUST24223,2025-01-30,5903.6,Cash,Success,Withdrawl
TXN118219,CUST20408,2026-07-16,4365.73,Cash,Success,Purchase
TXN118220,CUST22389,2026-01-28,4475.69,UPI,Success,Transfer
TXN118221,CUST41203,2027-10-05,7275.45,UPI,Success,Purchase
TXN118222,CUST22683,2025-07-22,2962.83,Cash,Success,Withdrawl
TXN118223,CUST02640,2027-02-22,6763.33,UPI,Success,Bill Payment
TXN118224,CUST23776,2027-02-22,4348.96,cheque,Refunded,Transfer
TXN118225,CUST30874,2026-05-17,1240.43,UPI,Success,Withdrawl
TXN118226,CUST06308,2026-09-01,5117.82,UPI,Failed,Refund
TXN118227,CUST42961,2027-06-02,1261.47,Digital Wallets,Success,Purchase
TXN118228,CUST12255,2028-05-14,2207.66,UPI,Success,Purchase
TXN118229,CUST39852,2026-07-02,1100.21,UPI,Refunded,Purchase
TXN118230,CUST32926,2026-08-07,1709.16,UPI,Success,Purchase
TXN118231,CUST14260,2026-08-14,614.48,UPI,Failed,Purchase
TXN118232,CUST31957,2025-08-16,4719.33,UPI,Success,Refund
TXN118233,CUST15765,2026-12-08,530.83,UPI,Success,Withdrawl
TXN118234,CUST01387,2025-04-06,4109.06,UPI,Success,Purchase
TXN118235,CUST15167,2026-07-17,505.61,Digital Wallets,Success,Purchase
TXN118236,CUST05967,2025-10-23,1972.58,UPI,Success,Bill Payment
TXN118237,CUST01576,2024-09-01,1111.82,UPI,Failed,Withdrawl
TXN118238,CUST12280,2026-12-28,3065.35,Cheque,Success,Deposit
TXN118239,CUST17976,2026-12-21,491.76,UPI,Success,Refund
TXN118240,CUST36354,2025-07-24,2492.49,UPI,Success,Deposit
TXN118241,CUST02923,2025-12-04,2676.64,UPI,Failed,Subscription
TXN118242,CUST43951,2025-11-09,5125.02,UPI,Failed,Deposit
TXN118243,CUST17257,2024-11-30,3259.48,Cash,Success,Purchase
TXN118244,CUST37368,2024-10-19,3961.02,Cash,Failed,
TXN118245,CUST13471,2025-11-04,1623.99,Cash,Failed,Transfer
TXN118246,CUST23179,2025-01-20,2208.84,UPI,Success,WITHDRAWAL
TXN118247,CUST09311,2026-08-10,780.69,UPI,Success,Transfer
TXN118248,CUST21509,2025-05-30,907.27,UPI,Failed,Deposit
TXN118249,CUST37702,2024-10-20,1782.14,Cash,Success,Withdrawl
TXN118250,CUST21743,2025-11-22,415.14,Digital Wallets,Success,Purchase
TXN118251,CUST32735,2027-11-30,1025.18,Cash,Success,
TXN118252,CUST27154,2028-12-03,1591.36,Cheque,Refunded,Bill Payment
TXN118253,CUST23155,2029-01-13,,Cash,Success,Transfer
TXN118254,CUST18942,2026-12-25,4263.61,UPI,Success,Withdrawl
TXN118255,CUST03151,2027-05-21,1845.7,UPI,Success,Purchase
TXN118256,CUST23624,2023-10-25,2115.02,UPI,Success,Transfer
TXN118257,CUST46231,2027-09-19,798.97,UPI,Refunded,Purchase
TXN118258,CUST13899,2024-07-12,1394.16,UPI,Pending,Purchase
TXN118259,CUST00414,2026-09-28,973.2,UPI,Success,Purchase
TXN118260,CUST16376,2023-10-16,1593.66,UPI,Success,Withdrawl
TXN118261,CUST21663,2024-10-29,1650.6,UPI,Refunded,Purchase
TXN118262,CUST15665,2029-06-18,902.42,Cash,Refunded,Purchase
TXN118263,CUST41427,2023-06-16,3566.69,Cards,Success,Purchase
TXN118264,CUST34796,2025-08-15,2825.15,UPI,Success,
TXN118265,CUST49921,2027-05-24,1261.11,Cash,Success,Deposit
TXN118266,CUST40427,2026-05-11,2655.85,UPI,Pending,Purchase
TXN118267,CUST36700,2026-03-06,1527.3,UPI,Success,Withdrawl
TXN118268,CUST07815,2029-07-30,632.78,UPI,Refunded,Transfer
TXN118269,CUST10240,2028-12-24,744.5,UPI,Success,Bill Payment
TXN118270,CUST40672,2024-12-03,8534.54,Cash,Success,Transfer
TXN118271,CUST43736,2029-04-12,351.69,UPI,Success,Purchase
TXN118272,CUST10113,2028-08-27,437.64,Cheque,Success,Purchase
TXN118273,CUST28732,2025-11-10,518.89,Cash,Success,Withdrawl
TXN118274,CUST38211,2025-07-22,6752.84,UPI,Success,Purchase
TXN118275,CUST30120,2023-09-08,740.52,Cash,Refunded,Purchase
TXN118276,CUST01286,2026-06-21,3051.48,UPI,Success,Purchase
TXN118277,CUST12694,2025-06-09,606.39,UPI,Success,Purchase
TXN118278,CUST06749,2024-11-05,1158.75,UPI,Success,Withdrawl
TXN118279,CUST15295,2027-01-04,57.11,UPI,Success,Withdrawl
TXN118280,CUST19817,2024-06-28,1284.81,UPI,Success,Bill Payment
TXN118281,CUST43555,2027-11-04,,UPI,Success,Withdrawl
TXN118282,CUST01007,2025-02-15,437.94,UPI,Success,Purchase
TXN118283,CUST31725,2026-12-03,8677.49,Cash,Success,Transfer
TXN118284,CUST04266,2025-05-26,561.78,UPI,Failed,Transfer
TXN118285,CUST17301,2025-12-09,5613.05,UPI,Pending,Purchase
TXN118286,CUST29307,2024-11-12,1610.71,Cash,Success,Bill Payment
TXN118287,CUST47491,2024-07-01,1785.42,UPI,Success,Purchase
TXN118288,CUST05389,2025-12-24,697.69,UPI,Pending,WITHDRAWAL
TXN118289,CUST04837,2025-05-28,1841.13,UPI,Success,Withdrawl
TXN118290,CUST22668,2024-12-14,586.83,UPI,Refunded,Deposit
TXN118291,CUST46918,2026-02-17,2202.46,Cash,Success,Transfer
TXN118292,CUST00825,2026-06-17,2372.05,UPI,Success,Purchase
TXN118293,CUST47661,2028-12-15,1635.97,UPI,Success,bill payment
TXN118294,CUST48948,2025-11-28,2311.76,UPI,Success,Purchase
TXN118295,CUST29330,2025-10-18,2189.21,UPI,Success,BILL PAYMENT
TXN118296,CUST19149,2025-03-06,,UPI,Success,Transfer
TXN118297,CUST23734,2027-09-27,2172.37,Cards,Refunded,Bill Payment
TXN118298,CUST30337,2025-02-13,,UPI,Success,Bill Payment
TXN118299,CUST31209,2025-05-12,1004.32,Digital Wallets,Success,Transfer
TXN118300,CUST21366,2026-12-23,8189.25,UPI,Success,Deposit
TXN118301,CUST48668,2025-09-02,5528.28,UPI,Success,Bill Payment
TXN118302,CUST42068,2026-12-17,1839.69,UPI,Success,Bill Payment
TXN118303,CUST38724,2025-05-15,5654.42,Cash,Success,Purchase
TXN118304,CUST39326,2025-03-12,410.61,UPI,Success,Withdrawl
TXN118305,CUST41318,2027-07-05,364.24,UPI,Success,
TXN118306,CUST03876,2025-08-18,513.8,UPI,Success,Withdrawl
TXN118307,CUST23317,2024-10-16,1266.99,UPI,Failed,Deposit
TXN118308,CUST38195,2026-12-05,341.74,Cards,Success,Bill Payment
TXN118309,CUST00068,2027-01-06,1722.21,UPI,Success,Bill Payment
TXN118310,CUST40709,2027-09-03,1038.35,UPI,Success,Purchase
TXN118311,CUST41166,2024-08-29,1949.76,Cards,Success,Transfer
TXN118312,CUST36284,2028-12-14,4170.88,UPI,PROCESSING,Deposit
TXN118313,CUST14438,2026-04-18,1656.93,Digital Wallets,Success,Bill Payment
TXN118314,CUST35080,2027-08-24,679.92,UPI,Success,Transfer
TXN118315,CUST17348,2026-01-01,10060.79,UPI,Success,Withdrawl
TXN118316,CUST04819,2026-07-02,2214.61,UPI,Success,deposit
TXN118317,CUST00752,2025-01-13,998.12,UPI,success,Transfer
TXN118318,CUST35778,2026-07-28,2765.98,UPI,Success,Withdrawl
TXN118319,CUST02473,2025-02-05,4282.18,UPI,Success,Withdrawl
TXN118320,CUST03678,2026-12-02,1224.8,Cards,Success,Purchase
TXN118321,CUST13198,2025-06-15,13600.31,Digital Wallets,Success,Bill Payment
TXN118322,CUST29903,2026-03-25,333.41,UPI,Success,Purchase
TXN118323,CUST21760,2024-03-23,607.44,UPI,Success,Purchase
TXN118324,CUST15279,2025-12-31,3148.28,UPI,Refunded,Withdrawl
TXN118325,CUST07991,2027-06-10,0.0,Cash,Success,Deposit
TXN118326,CUST00564,2023-08-14,1382.35,Cash,Success,Transfer
TXN118327,CUST37598,2024-10-18,1069.78,UPI,Success,Bill Payment
TXN118328,CUST03799,2024-09-22,272.13,UPI,Success,Purchase
TXN118329,CUST17249,2023-06-30,1715.17,UPI,Success,Bill Payment
TXN118330,CUST10796,2025-10-17,883.41,Cash,Success,Refund
TXN118331,CUST47253,2027-09-30,678.11,UPI,Success,Refund
TXN118332,CUST09990,2025-09-18,1759.15,UPI,Success,Bill Payment
TXN118333,CUST06945,2025-11-21,2953.25,Cash,Pending,Purchase
TXN118334,CUST23610,2027-10-27,2072.8,Digital Wallets,Success,TRANSFER
TXN118335,CUST43619,2024-12-09,2671.36,UPI,Pending,Purchase
TXN118336,CUST14953,2026-06-09,2624.24,Cash,Success,Refund
TXN118337,CUST28223,2026-02-17,4555.57,UPI,Success,Purchase
TXN118338,CUST41224,2027-03-18,9747.43,UPI,Success,Subscription
TXN118339,CUST06419,2025-08-16,337.33,Cards,Success,Deposit
TXN118340,CUST45722,2026-09-20,1239.84,UPI,Success,Refund
TXN118341,CUST40933,2027-08-22,710.19,Cash,Success,Bill Payment
TXN118342,CUST00233,2027-09-04,946.63,UPI,Success,Deposit
TXN118343,CUST02067,2026-01-14,403.85,UPI,Failed,Purchase
TXN118344,CUST48058,2025-05-23,6031.87,UPI,Success,Refund
TXN118345,CUST36161,2027-05-01,6681.07,UPI,Refunded,Deposit
TXN118346,CUST09807,2027-08-01,2028.68,UPI,Success,Purchase
TXN118347,CUST04542,2027-11-30,1794.55,UPI,Success,Transfer
TXN118348,CUST03253,2024-05-04,1005.66,UPI,Success,Transfer
TXN118349,CUST44842,2027-10-21,1459.47,UPI,Failed,Purchase
TXN118350,CUST31466,2026-10-04,295.76,Cash,Success,Purchase
TXN118351,CUST32695,2029-07-29,916.15,UPI,Failed,Purchase
TXN118352,CUST05664,2026-10-07,3250.16,UPI,Success,Purchase
TXN118353,CUST35671,2026-04-26,1440.51,UPI,Pending,Purchase
TXN118354,CUST05968,2026-10-15,1110.62,UPI,Success,Purchase
TXN118355,CUST06489,2028-04-23,3067.5,UPI,Success,Transfer
TXN118356,CUST30988,2026-12-22,9475.31,UPI,Success,Bill Payment
TXN118357,CUST15706,2025-05-22,5093.26,UPI,Success,Purchase
TXN118358,CUST36775,2026-07-30,6572.9,UPI,Success,Bill Payment
TXN118359,CUST16012,2026-02-07,338.73,Digital Wallets,Failed,Withdrawl
TXN118360,CUST05767,2029-08-18,8412.68,UPI,Success,Refund
TXN118361,CUST10376,2025-09-13,1323.89,UPI,Pending,Bill Payment
TXN118362,CUST31194,2029-01-17,1006.97,UPI,Success,Purchase
TXN118363,CUST44275,2025-02-01,477.93,Cash,Success,Purchase
TXN118364,CUST05018,2026-08-18,2470.02,UPI,Success,Deposit
TXN118365,CUST21255,2027-06-23,1621.78,UPI,Failed,Refund
TXN118366,CUST29147,2025-04-13,1430.11,UPI,Pending,Bill Payment
TXN118367,CUST02655,2026-09-26,959.9,UPI,Success,purchase
TXN118368,CUST20365,2026-12-05,688.39,UPI,Success,Purchase
TXN118369,CUST13836,2023-10-07,111.27,UPI,Success,Withdrawl
TXN118370,CUST25683,2026-06-04,3536.04,UPI,Success,Withdrawl
TXN118371,CUST27242,2025-09-08,2597.44,Cash,Success,Deposit
TXN118372,CUST49276,2023-11-14,449.38,UPI,Failed,Purchase
TXN118373,CUST10897,2027-04-13,5536.05,UPI,Success,Purchase
TXN118374,CUST00485,2026-04-04,3074.2,UPI,Success,Transfer
TXN118375,CUST31927,2028-02-04,3869.14,UPI,Refunded,Transfer
TXN118376,CUST48232,2026-08-30,435.76,Cash,Pending,Bill Payment
TXN118377,CUST20966,2026-03-23,1465.58,UPI,Success,Transfer
TXN118378,CUST42529,2025-08-31,2244.53,UPI,Success,Purchase
TXN118379,CUST45025,2026-08-05,7718.13,UPI,Failed,Purchase
TXN118380,CUST14308,2025-12-15,4001.66,UPI,Success,Purchase
TXN118381,CUST44503,2028-06-01,2092.18,Cheque,Success,Transfer
TXN118382,CUST26857,2027-08-02,1082.31,Digital Wallets,Success,Bill Payment
TXN118383,CUST47202,2026-01-22,338.78,UPI,Success,Purchase
TXN118384,CUST21267,2027-06-14,2692.47,Cash,Success,Transfer
TXN118385,CUST49513,2025-12-03,1316.67,UPI,Pending,Purchase
TXN118386,CUST25180,2028-07-07,2182.09,,Success,Purchase
TXN118387,CUST16907,2025-09-11,4165.75,UPI,Success,Purchase
TXN118388,CUST18035,2026-06-13,4044.46,UPI,Success,Purchase
TXN118389,CUST42348,2028-01-24,6123.28,UPI,Success,Bill Payment
TXN118390,CUST09162,2025-07-01,6089.21,UPI,Success,Transfer
TXN118391,CUST22216,2024-05-08,2530.42,Digital Wallets,Success,Purchase
TXN118392,CUST18821,2027-11-01,2048.84,UPI,Success,Subscription
TXN118393,CUST40255,2026-12-11,2858.32,Cash,Pending,Purchase
TXN118394,CUST07461,2025-08-07,1499.7,UPI,Success,Bill Payment
TXN118395,CUST15219,2025-06-16,4118.62,UPI,Success,Transfer
TXN118396,CUST29709,2026-08-03,5988.75,UPI,Success,Purchase
TXN118397,CUST14446,2023-09-04,6786.03,UPI,Refunded,Purchase
TXN118398,CUST21521,2026-11-13,8464.9,Digital Wallets,Success,BILL PAYMENT
TXN118399,CUST24759,2025-05-10,15524.94,UPI,Failed,Transfer
TXN118400,CUST02433,2026-02-07,3662.6,Cash,Success,Bill Payment
TXN118401,CUST10949,2027-05-16,1110.1,UPI,Success,Purchase
TXN118402,CUST29316,2028-08-19,2080.61,Cash,Success,Purchase
TXN118403,CUST18566,2026-09-16,2313.78,UPI,Failed,Deposit
TXN118404,CUST05902,2026-12-13,1671.72,UPI,Pending,Purchase
TXN118405,CUST43216,2025-03-02,275.31,UPI,Success,Withdrawl
TXN118406,CUST36692,2023-11-27,1390.03,Cash,Failed,Withdrawl
TXN118407,CUST33235,2029-01-26,375.87,,Success,Transfer
TXN118408,CUST34651,2025-12-30,282.9,UPI,refunded,Bill Payment
TXN118409,CUST28879,2027-11-28,1683.47,UPI,Success,Transfer
TXN118410,CUST27770,2026-04-10,1284.85,Bank Transfer,Success,Purchase
TXN118411,CUST41775,2025-01-15,13706.61,Cash,Success,Purchase
TXN118412,CUST45430,2027-04-20,1931.92,Cards,Success,purchase
TXN118413,CUST27181,2026-09-17,823.5,UPI,Success,Bill Payment
TXN118414,CUST06555,2027-05-04,8217.23,UPI,Failed,Purchase
TXN118415,CUST22684,2025-05-30,1444.59,UPI,Success,Purchase
TXN118416,CUST25483,2024-09-25,1492.04,Cards,Success,
TXN118417,CUST09381,2026-12-24,422.63,UPI,Success,Purchase
TXN118418,CUST19596,2029-02-03,2330.42,UPI,Refunded,Subscription
TXN118419,CUST39769,2026-09-02,684.42,UPI,Refunded,Purchase
TXN118420,CUST23368,2024-02-17,1762.99,UPI,Success,Subscription
TXN118421,CUST30973,2027-07-24,4542.34,UPI,Success,Transfer
TXN118422,CUST27712,2028-09-16,5107.65,Digital Wallets,Success,TRANSFER
TXN118423,CUST41428,2024-03-23,2641.38,UPI,Failed,Refund
TXN118424,CUST43732,2028-09-20,2560.62,UPI,Success,Bill Payment
TXN118425,CUST27985,2024-08-15,10431.21,UPI,Success,Transfer
TXN118426,CUST41800,2025-09-25,2659.21,UPI,Success,Withdrawl
TXN118427,CUST43064,2024-03-21,771.32,debit card,Success,Deposit
TXN118428,CUST11604,2025-11-30,667.17,UPI,Failed,Purchase
TXN118429,CUST12015,2026-05-03,240.22,UPI,Success,Transfer
TXN118430,CUST38818,2026-12-05,8227.38,UPI,Success,Transfer
TXN118431,CUST46183,2027-12-12,5256.31,Cash,Success,Deposit
TXN118432,CUST32410,2026-02-23,1333.19,UPI,Refunded,Bill Payment
TXN118433,CUST41478,2026-04-22,333.04,UPI,Success,Bill Payment
TXN118434,CUST21048,2026-01-12,576.95,UPI,Refunded,Bill Payment
TXN118435,CUST00493,2027-03-13,1434.61,UPI,Success,Deposit
TXN118436,CUST01765,2027-12-17,2110.93,UPI,Pending,Transfer
TXN118437,CUST47162,2025-03-13,1365.29,UPI,Failed,Subscription
TXN118438,CUST25753,2024-11-20,531.81,UPI,Success,Purchase
TXN118439,CUST13798,2024-08-28,1001.29,UPI,Success,Bill Payment
TXN118440,CUST22766,2025-12-06,888.58,UPI,Success,Purchase
TXN118441,CUST49432,2026-01-02,307.43,UPI,Success,REFUND
TXN118442,CUST44606,2027-02-27,264.58,UPI,Success,Deposit
TXN118443,CUST09297,2025-01-15,5933.78,,Success,Refund
TXN118444,CUST18383,2027-04-27,988.29,Cash,Success,Bill Payment
TXN118445,CUST33300,2026-11-05,2280.41,Cash,Refunded,Purchase
TXN118446,CUST35116,2024-03-20,1798.99,Cash,Success,Transfer
TXN118447,CUST00008,2025-08-14,964.06,UPI,Success,Bill Payment
TXN118448,CUST21389,2029-05-20,517.47,Cards,Success,Transfer
TXN118449,CUST07579,2024-07-27,,UPI,Success,Withdrawl
TXN118450,CUST06587,2024-07-30,2356.65,Digital Wallets,Refunded,Purchase
TXN118451,CUST47686,2028-04-23,2593.82,Cash,Success,Transfer
TXN118452,CUST22283,2025-12-26,1172.93,UPI,Success,Purchase
TXN118453,CUST25858,2026-04-09,,UPI Payment,Success,Bill Payment
TXN118454,CUST49854,2028-10-16,203.5,UPI,Success,Purchase
TXN118455,CUST40281,2024-05-03,995.85,UPI,Failed,Purchase
TXN118456,CUST42072,2026-03-19,3497.09,UPI,Success,Purchase
TXN118457,CUST09322,2023-09-16,583.47,UPI,Success,Withdrawl
TXN118458,CUST44214,2023-10-25,850.92,Digital Wallets,Refunded,Transfer
TXN118459,CUST39204,2026-11-06,4236.17,UPI,CANCELLED,Withdrawl
TXN118460,CUST47567,2029-04-17,834.19,UPI,Success,Refund
TXN118461,CUST38626,2026-07-02,4214.46,UPI,Refunded,Deposit
TXN118462,CUST25283,2024-11-19,2051.9,UPI,Success,Bill Payment
TXN118463,CUST13690,2027-05-29,290.38,UPI,Success,Bill Payment
TXN118464,CUST18225,2026-04-02,873.03,UPI,Failed,Withdrawl
TXN118465,CUST33396,2025-10-23,250.95,UPI,Success,Transfer
TXN118466,CUST19192,2025-03-03,982.71,Cash,Refunded,Withdrawl
TXN118467,CUST12934,2024-09-10,2072.99,UPI,Success,
TXN118468,CUST12523,2023-07-22,4839.86,,Success,Refund
TXN118469,CUST22084,2028-06-28,296.09,Digital Wallets,Success,Refund
TXN118470,CUST30156,2025-10-24,6789.79,UPI,Success,Bill Payment
TXN118471,CUST18736,2025-12-22,3379.82,UPI,Success,Purchase
TXN118472,CUST16901,2026-01-28,427.72,UPI,Success,Transfer
TXN118473,CUST20984,2025-05-29,20744.34,UPI,Success,Withdrawl
TXN118474,CUST15613,2025-02-18,558.3,UPI,Success,Purchase
