transaction_id,customer_id,payment_date,amount,payment_mode,transaction_status,transaction_type
TXN103371,CUST25136,2026-07-19,76.78,UPI,Success,Purchase
TXN103372,CUST31554,2025-11-01,2558.11,Cash,Pending,Withdrawal
TXN103375,CUST03895,2025-12-29,606.62,Digital Wallet,Success,Purchase
TXN103376,CUST46467,2024-07-25,917.59,UPI,Failed,Bill Payment
TXN103377,CUST14408,2023-11-02,1608.08,Cash,Success,Purchase
TXN103382,CUST27439,2026-01-08,1494.03,Cash,Failed,Bill Payment
TXN103383,CUST27274,2024-08-26,3378.22,Cash,Success,Deposit
TXN103384,CUST03015,2024-11-10,7239.09,Digital Wallet,Success,Purchase
TXN103385,CUST44015,2026-04-21,1601.15,UPI,Failed,Purchase
TXN103387,CUST41148,2026-05-17,3008.99,UPI,Success,Transfer
TXN103390,CUST18253,2025-11-14,195.15,UPI,Success,Purchase
TXN103391,CUST49875,2024-04-21,5455.53,Cash,Success,Transfer
TXN103392,CUST04382,2024-04-28,1951.86,UPI,Success,Transfer
TXN103393,CUST12886,2023-12-06,9772.59,Card,Success,Purchase
TXN103397,CUST00340,2025-10-21,2316.73,UPI,Success,Purchase
TXN103398,CUST31519,2025-01-17,1167.44,UPI,Success,Purchase
TXN103399,CUST39912,2024-12-13,1740.69,UPI,Success,Deposit
TXN103400,CUST23423,2024-11-14,2550.3,UPI,Success,Purchase
TXN103401,CUST20763,2024-04-06,2079.61,UPI,Success,Withdrawal
TXN103402,CUST04925,2024-02-18,453.5,UPI,Failed,Withdrawal
TXN103403,CUST24351,2025-05-31,879.89,UPI,Success,Purchase
TXN103404,CUST25699,2025-05-16,26824.54,UPI,Failed,Purchase
TXN103405,CUST03461,2025-05-15,1033.99,UPI,Success,Bill Payment
TXN103406,CUST35946,2024-03-12,11607.52,Cash,Success,Transfer
TXN103407,CUST34546,2024-10-05,2398.01,Digital Wallet,Failed,Bill Payment
TXN103409,CUST11390,2023-05-26,1610.72,UPI,Failed,Transfer
TXN103410,CUST23053,2025-11-22,1354.91,UPI,Success,Transfer
TXN103411,CUST33690,2024-07-24,2607.14,Cash,Success,Transfer
TXN103412,CUST32000,2026-07-02,954.85,Cash,Failed,Bill Payment
TXN103413,CUST49734,2025-11-15,1808.84,UPI,Success,Purchase
TXN103415,CUST41209,2025-07-06,878.28,UPI,Failed,Bill Payment
TXN103416,CUST26916,2026-01-19,789.14,UPI,Success,Purchase
TXN103418,CUST04866,2023-11-07,817.86,UPI,Failed,Bill Payment
TXN103419,CUST13289,2025-02-02,429.67,Cash,Success,Purchase
TXN103422,CUST07619,2025-05-06,2965.9,Cheque,Success,Transfer
TXN103423,CUST08267,2024-11-07,405.77,UPI,Success,Purchase
TXN103424,CUST22223,2026-07-28,954.47,UPI,Success,Bill Payment
TXN103425,CUST38911,2026-05-28,5365.46,UPI,Success,Purchase
TXN103428,CUST40418,2024-01-12,2388.5,UPI,Success,Deposit
TXN103429,CUST36799,2026-07-25,843.25,Cash,Success,Purchase
TXN103431,CUST48214,2025-07-30,796.35,UPI,Success,Transfer
TXN103433,CUST03272,2025-02-22,1405.02,Cash,Success,Transfer
TXN103439,CUST04665,2025-10-30,311.33,Cash,Success,Deposit
TXN103441,CUST05337,2025-07-26,2570.76,Unknown,Pending,Bill Payment
TXN103443,CUST03569,2026-07-19,1480.545,Cash,Success,Purchase
TXN103445,CUST38827,2025-05-31,534.88,Cheque,Refunded,Withdrawal
TXN103446,CUST49639,2026-07-30,6255.11,UPI,Success,Purchase
TXN103447,CUST39544,2026-04-13,1096.12,UPI,Success,Bill Payment
TXN103448,CUST33258,2025-12-31,1117.98,Cash,Success,Purchase
TXN103454,CUST02155,2024-08-14,2228.34,UPI,Refunded,Purchase
TXN103455,CUST15052,2026-06-25,1377.66,UPI,Failed,Withdrawal
TXN103457,CUST49922,2025-11-01,1848.53,UPI,Success,Refund
TXN103458,CUST08634,2025-03-28,808.84,UPI,Success,Withdrawal
TXN103459,CUST03015,2024-10-08,2535.36,UPI,Success,Purchase
TXN103460,CUST00443,2025-06-03,11567.15,UPI,Success,Purchase
TXN103461,CUST46398,2025-02-27,8345.51,UPI,Success,Bill Payment
TXN103463,CUST45831,2026-06-17,1042.42,UPI,Success,Withdrawal
TXN103466,CUST36179,2025-11-30,193.27,UPI,Success,Purchase
TXN103467,CUST37407,2026-01-25,332.19,UPI,Success,Deposit
TXN103468,CUST07830,2026-07-13,1099.26,UPI,Success,Purchase
TXN103470,CUST43248,2025-12-17,351.11,UPI,Success,Bill Payment
TXN103472,CUST16168,2026-02-12,1655.01,UPI,Failed,Transfer
TXN103473,CUST43388,2025-11-12,2628.54,Cash,Success,Subscription
TXN103476,CUST01528,2025-10-19,1575.42,UPI,Success,Withdrawal
TXN103478,CUST37427,2025-02-08,2670.34,UPI,Success,Purchase
TXN103479,CUST22417,2026-07-30,2531.55,UPI,Failed,Bill Payment
TXN103480,CUST48146,2025-06-03,1045.06,UPI,Success,Purchase
TXN103482,CUST29685,2025-02-05,1180.37,UPI,Failed,Purchase
TXN103483,CUST02374,2026-07-20,187.28,UPI,Failed,Bill Payment
TXN103484,CUST27314,2025-12-31,1187.75,Card,Success,Deposit
TXN103485,CUST07205,2025-10-15,1858.72,Cash,Success,Withdrawal
TXN103487,CUST02255,2024-03-29,9805.37,UPI,Success,Transfer
TXN103488,CUST15733,2025-05-26,1796.31,UPI,Failed,Transfer
TXN103489,CUST35923,2025-02-14,1181.72,UPI,Success,Withdrawal
TXN103490,CUST33359,2025-06-07,1349.29,Card,Failed,Withdrawal
TXN103491,CUST25512,2025-07-24,1448.0,Cheque,Failed,Bill Payment
TXN103493,CUST42448,2026-03-14,1612.6,UPI,Pending,Bill Payment
TXN103494,CUST00427,2024-10-15,14202.13,UPI,Pending,Deposit
TXN103498,CUST21280,2026-07-02,1013.35,UPI,Failed,Bill Payment
TXN103500,CUST42221,2025-08-26,5023.81,UPI,Success,Purchase
TXN103502,CUST26550,2025-05-30,2784.16,UPI,Success,Purchase
TXN103503,CUST40877,2025-01-23,751.08,UPI,Success,Bill Payment
TXN103505,CUST44700,2026-01-02,2605.19,Cash,Success,Deposit
TXN103508,CUST11216,2025-12-08,2272.23,UPI,Success,Purchase
TXN103510,CUST49523,2024-05-17,3694.73,UPI,Refunded,Bill Payment
TXN103511,CUST06445,2025-05-18,1352.98,Cash,Success,Purchase
TXN103513,CUST20118,2025-11-10,1152.7,UPI,Success,Transfer
TXN103514,CUST20464,2026-07-19,2841.18,Cash,Success,Purchase
TXN103515,CUST07948,2025-07-08,1240.37,Cash,Pending,Transfer
TXN103516,CUST30535,2025-05-20,10571.73,UPI,Success,Purchase
TXN103517,CUST14385,2025-06-22,915.61,UPI,Failed,Withdrawal
TXN103518,CUST11029,2026-03-23,2964.96,Cash,Success,Purchase
TXN103519,CUST16271,2025-11-28,1495.14,UPI,Success,Refund
TXN103521,CUST15461,2025-10-07,1693.56,UPI,Success,Bill Payment
TXN103522,CUST00045,2023-06-22,721.79,Cash,Success,Bill Payment
TXN103523,CUST40833,2025-11-19,600.3,UPI,Failed,Purchase
TXN103524,CUST03344,2024-11-08,454.59,Unknown,Success,Purchase
TXN103525,CUST41853,2026-04-04,373.99,UPI,Refunded,Purchase
TXN103527,CUST16038,2025-10-13,2945.81,Digital Wallet,Success,Transfer
TXN103528,CUST11490,2026-02-05,861.48,UPI,Success,Purchase
TXN103529,CUST48493,2026-06-25,2663.74,Card,Success,Purchase
TXN103531,CUST11151,2026-06-26,2028.89,Cash,Success,Purchase
TXN103533,CUST25559,2025-11-13,1036.98,UPI,Success,Purchase
TXN103534,CUST47781,2025-02-21,296.39,UPI,Success,Deposit
TXN103535,CUST36627,2026-02-19,687.48,Card,Success,Purchase
TXN103536,CUST40561,2025-09-09,955.18,Unknown,Success,Bill Payment
TXN103537,CUST09397,2025-02-25,2171.59,UPI,Refunded,Deposit
TXN103539,CUST31679,2024-01-30,1528.87,UPI,Refunded,Bill Payment
TXN103542,CUST10127,2025-12-15,3118.08,UPI,Refunded,Bill Payment
TXN103546,CUST23577,2025-12-23,2402.09,Card,Success,Purchase
TXN103549,CUST41301,2024-12-04,4750.35,UPI,Success,Transfer
TXN103552,CUST37915,2025-06-19,313.96,UPI,Success,Purchase
TXN103558,CUST28689,2025-03-07,251.08,UPI,Success,Withdrawal
TXN103559,CUST47273,2026-04-11,455.43,Card,Failed,Refund
TXN103560,CUST25971,2024-06-01,666.88,UPI,Success,Transfer
TXN103561,CUST21644,2025-06-21,2764.73,UPI,Success,Bill Payment
TXN103563,CUST29727,2023-03-07,1505.07,UPI,Failed,Deposit
TXN103564,CUST31027,2024-12-02,3064.17,UPI,Success,Bill Payment
TXN103565,CUST16543,2026-01-01,5646.05,UPI,Success,Bill Payment
TXN103566,CUST35711,2025-04-02,2386.75,Cash,Success,Purchase
TXN103569,CUST49599,2025-12-25,1480.545,UPI,Success,Transfer
TXN103570,CUST22302,2023-12-03,1532.59,Cash,Success,Transfer
TXN103571,CUST08400,2025-08-18,742.51,UPI,Refunded,Transfer
TXN103575,CUST35955,2024-06-27,900.3,UPI,Success,Purchase
TXN103577,CUST14589,2023-05-06,1547.73,UPI,Success,Purchase
TXN103579,CUST32064,2025-10-27,1467.59,Cash,Success,Purchase
TXN103580,CUST14913,2025-02-27,1895.71,UPI,Refunded,Purchase
TXN103581,CUST03318,2024-06-04,1368.73,UPI,Success,Purchase
TXN103582,CUST13762,2024-06-19,1480.545,Digital Wallet,Success,Bill Payment
TXN103583,CUST42796,2024-12-17,4222.2,UPI,Success,Deposit
TXN103585,CUST26869,2026-03-27,286.11,Cash,Success,Subscription
TXN103586,CUST25700,2025-05-05,1480.545,Cash,Pending,Purchase
TXN103590,CUST13336,2025-03-27,15861.59,UPI,Success,Transfer
TXN103592,CUST02554,2023-08-17,1628.38,Cash,Failed,Bill Payment
TXN103594,CUST47466,2026-05-17,3742.37,UPI,Failed,Bill Payment
TXN103596,CUST30928,2026-05-14,1721.99,Cash,Success,Withdrawal
TXN103597,CUST47962,2024-10-27,3436.39,Card,Failed,Deposit
TXN103598,CUST49218,2025-07-30,2822.29,UPI,Success,Purchase
TXN103599,CUST14689,2024-12-09,1219.2,UPI,Success,Purchase
TXN103609,CUST14673,2026-02-24,1612.91,UPI,Success,Deposit
TXN103615,CUST36101,2024-06-20,12403.92,UPI,Refunded,Bill Payment
TXN103616,CUST23639,2026-02-21,1103.6,Cash,Refunded,Withdrawal
TXN103617,CUST43599,2025-01-07,452.83,UPI,Success,Refund
TXN103619,CUST21569,2025-06-12,2741.44,UPI,Success,Deposit
TXN103622,CUST44333,2025-09-05,1400.64,Cheque,Success,Purchase
TXN103623,CUST21376,2026-06-11,411.4,UPI,Pending,Transfer
TXN103625,CUST05785,2025-11-15,3658.44,Cash,Success,Purchase
TXN103626,CUST40410,2025-10-27,2025.99,UPI,Pending,Bill Payment
TXN103629,CUST29441,2025-08-13,3322.46,Cash,Success,Purchase
TXN103631,CUST06543,2024-02-07,1831.44,Cash,Success,Deposit
TXN103632,CUST30582,2025-03-29,2715.15,UPI,Success,Deposit
TXN103634,CUST32938,2026-07-09,823.39,Cash,Success,Bill Payment
TXN103635,CUST31344,2025-05-17,8522.35,UPI,Success,Refund
TXN103637,CUST28689,2025-10-08,1782.91,Cash,Failed,Bill Payment
TXN103639,CUST35576,2023-06-24,860.37,UPI,Success,Purchase
TXN103640,CUST38185,2026-03-22,1813.49,UPI,Success,Purchase
TXN103641,CUST39249,2024-02-10,7654.69,UPI,Success,Withdrawal
TXN103648,CUST03275,2025-09-12,427.78,UPI,Success,Bill Payment
TXN103649,CUST14767,2026-06-05,7240.41,UPI,Success,Purchase
TXN103652,CUST01854,2026-06-12,3189.73,UPI,Success,Bill Payment
TXN103653,CUST17685,2025-09-24,1480.545,UPI,Success,Purchase
TXN103654,CUST01244,2023-03-24,13201.77,UPI,Refunded,Transfer
TXN103656,CUST21071,2026-02-17,1181.18,UPI,Refunded,Purchase
TXN103657,CUST14937,2026-08-02,862.86,Digital Wallet,Success,Withdrawal
TXN103660,CUST03927,2025-12-05,1070.8,UPI,Success,Subscription
TXN103661,CUST04665,2024-03-02,1552.99,Cash,Refunded,Purchase
TXN103663,CUST14148,2026-02-12,1070.55,UPI,Success,Transfer
TXN103668,CUST10181,2025-01-06,29444.62,UPI,Failed,Purchase
TXN103669,CUST44520,2026-03-27,1867.07,UPI,Success,Purchase
TXN103671,CUST16794,2024-06-27,1480.545,UPI,Success,Purchase
TXN103672,CUST09258,2026-02-10,2159.26,Cash,Failed,Withdrawal
TXN103674,CUST26743,2023-08-30,1672.42,Cash,Success,Purchase
TXN103675,CUST45666,2026-02-27,401.53,Digital Wallet,Success,Bill Payment
TXN103677,CUST39753,2026-05-05,331.55,UPI,Success,Refund
TXN103678,CUST35115,2026-05-13,20906.83,UPI,Failed,Withdrawal
TXN103682,CUST20904,2023-04-22,1141.28,Digital Wallet,Success,Purchase
TXN103683,CUST19697,2023-12-10,4356.78,UPI,Failed,Purchase
TXN103684,CUST48360,2024-10-05,148.17,Cash,Success,Deposit
TXN103686,CUST26018,2026-05-16,973.15,UPI,Success,Purchase
TXN103687,CUST41263,2025-08-25,16563.28,Cash,Success,Purchase
TXN103690,CUST06582,2026-07-10,100.6,UPI,Success,Transfer
TXN103691,CUST01590,2025-12-23,2423.2,Unknown,Success,Transfer
TXN103692,CUST29456,2025-05-09,1466.53,UPI,Success,Withdrawal
TXN103693,CUST42954,2025-10-06,648.25,Cash,Success,Refund
TXN103694,CUST21727,2026-04-25,6897.78,UPI,Success,Deposit
TXN103698,CUST23558,2025-07-25,441.68,Cash,Success,Purchase
TXN103701,CUST31276,2026-01-07,1093.78,Digital Wallet,Success,Purchase
TXN103704,CUST40827,2024-08-11,1727.96,UPI,Failed,Purchase
TXN103705,CUST21002,2025-02-10,1339.68,UPI,Failed,Withdrawal
TXN103708,CUST45090,2025-11-25,6624.68,Digital Wallet,Success,Transfer
TXN103711,CUST41671,2025-04-28,1307.19,UPI,Success,Refund
TXN103713,CUST07277,2024-12-01,2610.58,UPI,Failed,Bill Payment
TXN103714,CUST12545,2025-09-16,680.59,UPI,Success,Bill Payment
TXN103715,CUST43492,2026-07-14,4355.29,Cash,Failed,Purchase
TXN103718,CUST45657,2025-12-16,1564.19,UPI,Success,Deposit
TXN103719,CUST09430,2025-08-09,4945.85,Digital Wallet,Pending,Purchase
TXN103721,CUST21545,2024-04-06,1480.545,UPI,Refunded,Transfer
TXN103724,CUST29631,2024-07-14,1614.69,Cash,Success,Withdrawal
TXN103725,CUST01755,2026-04-18,1329.58,Digital Wallet,Success,Purchase
TXN103727,CUST08456,2025-04-20,5244.11,UPI,Refunded,Purchase
TXN103728,CUST01661,2026-02-12,1243.0,Card,Success,Transfer
TXN103729,CUST36201,2025-01-21,448.64,UPI,Refunded,Purchase
TXN103732,CUST45069,2025-06-03,4657.44,UPI,Success,Purchase
TXN103737,CUST30568,2026-04-08,3227.42,Cash,Success,Transfer
TXN103740,CUST07367,2023-06-08,527.42,Cash,Success,Transfer
TXN103743,CUST36587,2025-12-21,4243.46,Digital Wallet,Success,Transfer
TXN103744,CUST03742,2025-11-16,1101.85,UPI,Success,Bill Payment
TXN103745,CUST07701,2024-07-09,6409.2,UPI,Success,Bill Payment
TXN103746,CUST18188,2025-11-19,1495.86,UPI,Success,Refund
TXN103747,CUST10125,2024-04-28,1480.545,Cash,Success,Deposit
TXN103750,CUST40371,2025-11-08,447.26,UPI,Refunded,Transfer
TXN103752,CUST04804,2026-05-28,1723.07,Cash,Success,Purchase
TXN103754,CUST47651,2024-08-30,4089.07,UPI,Success,Refund
TXN103756,CUST37879,2026-04-22,1811.39,UPI,Refunded,Withdrawal
TXN103761,CUST04016,2026-03-11,3154.88,UPI,Success,Transfer
TXN103763,CUST36123,2025-03-12,2786.87,Cash,Success,Purchase
TXN103765,CUST39024,2024-02-18,3813.77,UPI,Success,Purchase
TXN103766,CUST46140,2025-10-31,1603.26,UPI,Failed,Purchase
TXN103768,CUST29039,2025-11-15,389.89,UPI,Success,Purchase
TXN103771,CUST46543,2023-09-23,12266.92,UPI,Success,Purchase
TXN103772,CUST09002,2025-08-12,2642.46,Cash,Success,Withdrawal
TXN103773,CUST09082,2025-08-31,1722.78,UPI,Failed,Purchase
TXN103774,CUST19311,2024-04-24,7718.26,UPI,Success,Withdrawal
TXN103775,CUST09001,2024-07-22,16779.72,UPI,Success,Purchase
TXN103778,CUST28413,2024-12-01,4572.08,Cash,Success,Subscription
TXN103779,CUST35374,2026-05-02,1975.79,Cash,Success,Purchase
TXN103784,CUST12890,2025-10-25,1753.21,Cash,Failed,Purchase
TXN103785,CUST00333,2024-08-05,678.53,Cash,Pending,Purchase
TXN103786,CUST30639,2025-08-18,1029.76,UPI,Refunded,Refund
TXN103788,CUST46264,2023-12-31,1044.13,Cash,Success,Purchase
TXN103790,CUST10673,2025-10-08,720.91,UPI,Failed,Deposit
TXN103792,CUST48331,2026-01-18,5327.02,UPI,Pending,Transfer
TXN103793,CUST09515,2025-04-13,588.75,Unknown,Success,Bill Payment
TXN103796,CUST18502,2026-03-27,2484.39,Cash,Failed,Subscription
TXN103797,CUST16856,2026-05-23,633.71,UPI,Refunded,Transfer
TXN103798,CUST01598,2025-09-02,905.13,Digital Wallet,Refunded,Purchase
TXN103799,CUST49371,2026-07-02,1122.58,UPI,Success,Purchase
TXN103800,CUST37559,2025-02-26,934.91,UPI,Success,Transfer
TXN103801,CUST08335,2024-10-04,535.21,Cash,Pending,Purchase
TXN103802,CUST44704,2025-05-20,1153.59,Cash,Success,Refund
TXN103804,CUST03467,2024-07-30,193.38,Cash,Success,Transfer
TXN103807,CUST15922,2024-06-29,271.19,UPI,Success,Bill Payment
TXN103811,CUST47945,2023-08-07,1124.48,UPI,Refunded,Refund
TXN103812,CUST28276,2024-12-07,629.95,UPI,Success,Withdrawal
TXN103813,CUST37399,2025-01-27,6574.46,Digital Wallet,Success,Withdrawal
TXN103814,CUST17197,2024-07-04,714.4,UPI,Success,Transfer
TXN103815,CUST19057,2023-12-27,4117.59,UPI,Refunded,Transfer
TXN103818,CUST44536,2025-05-22,338.93,UPI,Success,Transfer
TXN103820,CUST35877,2025-06-10,2980.75,UPI,Failed,Purchase
TXN103826,CUST29408,2025-06-10,923.55,UPI,Refunded,Deposit
TXN103827,CUST04479,2026-07-17,2879.25,Unknown,Success,Bill Payment
TXN103828,CUST18238,2024-10-10,2788.92,UPI,Success,Withdrawal
TXN103829,CUST40412,2026-01-06,3505.78,UPI,Success,Transfer
TXN103830,CUST02434,2026-08-16,2395.55,Cash,Success,Bill Payment
TXN103831,CUST22923,2024-01-30,3149.47,UPI,Success,Deposit
TXN103832,CUST20110,2025-07-11,1504.7,Bank Transfer,Failed,Purchase
TXN103834,CUST35048,2025-12-19,5715.38,UPI,Failed,Deposit
TXN103836,CUST03900,2025-07-06,3340.29,Cash,Success,Bill Payment
TXN103837,CUST02137,2025-02-17,1480.545,UPI,Failed,Purchase
TXN103838,CUST23822,2026-01-05,436.75,UPI,Success,Bill Payment
TXN103839,CUST00720,2026-08-13,1873.25,Cash,Success,Refund
TXN103841,CUST43657,2026-02-03,2095.09,UPI,Pending,Transfer
TXN103842,CUST30275,2025-08-09,972.0,Digital Wallet,Success,Deposit
TXN103844,CUST04597,2024-02-20,4942.95,UPI,Success,Bill Payment
TXN103845,CUST42304,2025-12-27,8711.86,UPI,Refunded,Purchase
TXN103847,CUST39750,2026-03-26,1017.8,UPI,Success,Purchase
TXN103848,CUST11620,2023-11-17,1281.56,UPI,Success,Refund
TXN103849,CUST42638,2026-04-26,585.58,UPI,Success,Purchase
TXN103850,CUST35976,2023-09-11,437.8,UPI,Refunded,Bill Payment
TXN103851,CUST21881,2026-03-18,3422.29,UPI,Success,Refund
TXN103853,CUST37738,2025-09-26,256.33,Unknown,Failed,Purchase
TXN103854,CUST48742,2024-08-26,1241.37,UPI,Success,Purchase
TXN103856,CUST27531,2025-04-09,2742.89,UPI,Success,Transfer
TXN103858,CUST03812,2026-02-10,852.36,Cash,Success,Purchase
TXN103859,CUST19025,2026-06-28,5510.08,UPI,Failed,Purchase
TXN103862,CUST16437,2024-09-22,2418.59,UPI,Success,Bill Payment
TXN103863,CUST14697,2025-07-16,536.68,UPI,Success,Deposit
TXN103865,CUST04896,2024-01-02,351.23,Digital Wallet,Success,Purchase
TXN103867,CUST07874,2024-09-18,377.07,Cash,Refunded,Bill Payment
TXN103868,CUST07533,2025-11-21,2039.13,Cash,Pending,Withdrawal
TXN103869,CUST34710,2023-11-23,1431.44,UPI,Pending,Deposit
TXN103872,CUST49487,2026-02-22,626.34,UPI,Success,Deposit
TXN103874,CUST16923,2023-01-13,379.38,UPI,Success,Transfer
TXN103875,CUST33233,2026-07-30,554.41,Cash,Success,Purchase
TXN103876,CUST44764,2025-08-20,6628.0,UPI,Failed,Transfer
TXN103878,CUST47557,2026-06-20,650.49,UPI,Success,Subscription
TXN103879,CUST28837,2024-02-14,2233.13,UPI,Success,Bill Payment
TXN103880,CUST41870,2026-03-19,1256.17,UPI,Success,Withdrawal
TXN103882,CUST37684,2026-07-27,12289.31,Cash,Success,Transfer
TXN103884,CUST03409,2025-12-23,1260.81,UPI,Success,Purchase
TXN103885,CUST08070,2026-02-08,4423.33,Card,Success,Purchase
TXN103886,CUST20432,2025-06-09,485.83,UPI,Success,Bill Payment
TXN103890,CUST09515,2026-04-28,308.37,UPI,Success,Purchase
TXN103894,CUST11666,2026-03-02,919.21,Unknown,Success,Withdrawal
TXN103895,CUST19562,2024-12-17,568.21,UPI,Success,Transfer
TXN103896,CUST35987,2023-12-28,759.24,Digital Wallet,Success,Refund
TXN103899,CUST28364,2024-05-31,2633.21,Card,Success,Purchase
TXN103900,CUST48859,2026-05-05,710.31,Cash,Success,Bill Payment
TXN103902,CUST28214,2023-02-17,267.83,UPI,Success,Bill Payment
TXN103903,CUST27994,2025-06-01,953.52,UPI,Success,Bill Payment
TXN103905,CUST29222,2026-05-03,8790.17,UPI,Success,Withdrawal
TXN103907,CUST49410,2024-09-30,7534.19,Cheque,Success,Subscription
TXN103909,CUST36994,2026-06-18,35571.79,Cash,Success,Bill Payment
TXN103910,CUST18679,2025-10-11,761.46,UPI,Success,Transfer
TXN103913,CUST16440,2023-11-02,2352.26,UPI,Success,Purchase
TXN103914,CUST37885,2026-02-08,238.87,UPI,Success,Withdrawal
TXN103916,CUST35990,2023-11-28,1130.19,Unknown,Success,Bill Payment
TXN103917,CUST37549,2024-08-13,1254.85,Card,Success,Purchase
TXN103918,CUST05930,2025-05-13,1237.81,UPI,Success,Withdrawal
TXN103922,CUST04596,2025-05-10,3148.67,UPI,Refunded,Purchase
TXN103923,CUST05241,2025-09-25,1308.65,Unknown,Success,Purchase
TXN103924,CUST23041,2025-10-11,897.1,Cash,Success,Bill Payment
TXN103925,CUST06683,2025-07-20,1910.85,UPI,Pending,Purchase
TXN103926,CUST15573,2026-07-31,1682.29,UPI,Success,Transfer
TXN103927,CUST25060,2026-03-31,6265.87,Cash,Failed,Bill Payment
TXN103930,CUST19588,2023-10-12,1480.545,UPI,Success,Purchase
TXN103931,CUST15314,2025-02-27,387.63,UPI,Refunded,Purchase
TXN103932,CUST31455,2025-09-15,2030.75,UPI,Success,Transfer
TXN103935,CUST39886,2024-09-15,7004.84,UPI,Success,Purchase
TXN103936,CUST01854,2025-11-18,807.16,UPI,Success,Bill Payment
TXN103937,CUST46434,2026-02-10,2215.57,UPI,Success,Withdrawal
TXN103941,CUST08433,2024-07-16,323.54,UPI,Failed,Deposit
TXN103942,CUST39571,2025-12-19,2119.55,UPI,Pending,Unknown
TXN103943,CUST05868,2025-04-10,1491.93,UPI,Success,Purchase
TXN103947,CUST40970,2025-01-07,1672.84,Card,Success,Purchase
TXN103948,CUST25345,2025-09-11,688.71,UPI,Cancelled,Bill Payment
TXN103949,CUST48907,2025-04-06,1187.82,UPI,Success,Purchase
TXN103950,CUST46116,2026-03-20,1568.62,UPI,Success,Purchase
TXN103951,CUST00192,2026-05-29,3964.01,UPI,Success,Withdrawal
TXN103952,CUST19291,2026-06-25,2575.53,UPI,Success,Purchase
TXN103953,CUST08338,2024-11-18,595.69,Cash,Success,Purchase
TXN103954,CUST30156,2025-02-19,4057.61,UPI,Failed,Purchase
TXN103955,CUST37827,2024-01-19,3041.18,UPI,Success,Bill Payment
TXN103959,CUST01000,2025-12-11,8171.72,UPI,Success,Purchase
TXN103963,CUST26754,2025-10-15,4043.28,UPI,Refunded,Transfer
TXN103964,CUST15092,2025-09-27,5075.56,Cash,Success,Purchase
TXN103969,CUST04178,2024-08-24,1588.0,Cheque,Success,Refund
TXN103970,CUST48450,2026-05-22,150.24,UPI,Failed,Withdrawal
TXN103971,CUST22043,2025-10-07,493.55,UPI,Success,Purchase
TXN103973,CUST04351,2024-05-14,1072.88,Card,Success,Transfer
TXN103974,CUST17426,2026-06-15,1343.58,Unknown,Success,Purchase
TXN103975,CUST30758,2025-11-01,572.42,Card,Refunded,Bill Payment
TXN103976,CUST02330,2024-08-23,6936.57,UPI,Success,Bill Payment
TXN103978,CUST06935,2025-02-23,6197.63,UPI,Success,Refund
TXN103980,CUST01422,2025-11-02,1050.23,UPI,Success,Purchase
TXN103982,CUST02940,2026-07-04,30686.97,UPI,Success,Transfer
TXN103984,CUST27605,2026-04-12,5046.73,Cash,Success,Withdrawal
TXN103987,CUST30262,2025-01-05,1613.5,UPI,Success,Withdrawal
TXN103988,CUST06826,2026-04-03,793.04,UPI,Success,Withdrawal
TXN103990,CUST41282,2025-01-13,1203.75,UPI,Success,Purchase
TXN103993,CUST01900,2024-08-24,6970.26,UPI,Success,Bill Payment
TXN103995,CUST23805,2026-01-25,11527.71,UPI,Success,Bill Payment
TXN103997,CUST24897,2026-01-28,1073.07,UPI,Success,Purchase
TXN103999,CUST47296,2025-01-01,521.24,UPI,Pending,Bill Payment
TXN104000,CUST12317,2026-03-22,443.77,Cash,Failed,Purchase
TXN104002,CUST34213,2025-07-23,299.07,UPI,Success,Transfer
TXN104003,CUST16060,2024-03-28,512.61,UPI,Success,Transfer
TXN104004,CUST16380,2026-04-05,3355.63,UPI,Refunded,Refund
TXN104005,CUST49903,2025-05-17,9994.75,Cash,Failed,Transfer
TXN104006,CUST19888,2026-03-19,709.97,Digital Wallet,Success,Refund
TXN104007,CUST42151,2026-02-19,416.87,UPI,Failed,Purchase
TXN104008,CUST03015,2026-04-11,2102.15,UPI,Success,Withdrawal
TXN104012,CUST39425,2025-09-03,190.11,Digital Wallet,Refunded,Bill Payment
TXN104013,CUST37912,2026-01-17,7241.24,Cash,Success,Bill Payment
TXN104015,CUST32657,2025-05-24,1580.53,UPI,Success,Bill Payment
TXN104016,CUST13154,2025-03-19,10354.98,UPI,Refunded,Purchase
TXN104022,CUST38273,2024-10-01,2756.32,UPI,Success,Bill Payment
TXN104024,CUST18810,2025-12-25,209.19,UPI,Pending,Purchase
TXN104026,CUST29210,2024-05-19,130.68,UPI,Success,Withdrawal
TXN104032,CUST09249,2025-04-21,510.2,Cash,Pending,Withdrawal
TXN104033,CUST16814,2026-03-01,5150.23,UPI,Failed,Bill Payment
TXN104034,CUST00385,2025-12-22,2830.31,Card,Success,Purchase
TXN104035,CUST11622,2026-03-27,3116.7,UPI,Refunded,Bill Payment
TXN104037,CUST07961,2025-07-15,258.6,Cash,Success,Bill Payment
TXN104039,CUST44004,2024-02-08,402.72,UPI,Success,Withdrawal
TXN104040,CUST37403,2026-06-01,1480.545,UPI,Success,Purchase
TXN104041,CUST12081,2024-06-19,5206.69,UPI,Success,Withdrawal
TXN104043,CUST20294,2025-07-20,1733.72,Cheque,Success,Refund
